category,query_id,video_id,timestamp,frame_idx,detection_id,track_id,full_query,automatic_anchor,detector_prompt,detector_score,detector_bbox,sam_bbox,sam_mask_area,siglip_bbox_score,siglip_masked_score,expected_color,color_score,center_x_norm,center_y_norm,speed,context_png,bbox_crop_png,sam_mask_png,masked_crop_png,combined_debug_png
test_new_architecture_object,q021,video_03,68.015,1631,1,11,a blue umbrella,,a blue umbrella,0.47785431146621704,"910.7,562.7,1216.3,710.8","914.0,567.0,1219.0,720.0",21954,0.09881766140460968,0.1073288768529892,blue,0.0,0.8308908462524414,0.8843252817789714,0.0006747772228459961,outputs/frame_checks/test_new_architecture_object/q021/q021_t0068.02_det01_context.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0068.02_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0068.02_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0068.02_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0068.02_det01_debug.png
test_new_architecture_object,q019,video_03,73.520,1763,1,18,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.5863757133483887,"6.2,418.9,46.6,510.1","7.0,422.0,39.0,510.0",1971,0.1453918218612671,0.02767930179834366,blue,0.5778792500495911,0.020634596794843675,0.645137447781033,0.028789869583461348,outputs/frame_checks/test_new_architecture_object/q019/q019_t0073.52_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0073.52_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0073.52_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0073.52_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0073.52_det01_debug.png
test_new_architecture_object,q019,video_03,75.480,1810,1,18,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.3744795322418213,"9.5,427.0,52.5,530.4","8.0,430.0,44.0,527.0",2083,0.10415124893188477,0.018106436356902122,blue,0.5280845165252686,0.024229422584176062,0.6648681004842122,0.012751877478185082,outputs/frame_checks/test_new_architecture_object/q019/q019_t0075.48_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0075.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0075.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0075.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0075.48_det01_debug.png
test_new_architecture_object,q020,video_03,75.480,1810,1,13,a man with a backpack,,a man with a backpack,0.2687997817993164,"80.6,558.3,121.5,608.7","83.0,560.0,123.0,612.0",1335,0.1393311768770218,0.09735924750566483,,,0.07893334329128265,0.8103741963704427,0.07444129283811071,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.48_det01_context.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.48_det01_debug.png
test_new_architecture_object,q021,video_03,75.480,1810,1,11,a blue umbrella,,a blue umbrella,0.2512780725955963,"808.8,458.3,1013.2,616.1","815.0,463.0,1012.0,618.0",10028,0.10940490663051605,0.09447050094604492,blue,0.0,0.711724328994751,0.7461432139078776,0.3638448876090802,outputs/frame_checks/test_new_architecture_object/q021/q021_t0075.48_det01_context.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0075.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0075.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0075.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0075.48_det01_debug.png
test_new_architecture_object,q020,video_03,75.980,1822,1,13,a man with a backpack,,a man with a backpack,0.31487566232681274,"130.5,557.7,167.5,604.1","133.0,560.0,169.0,602.0",722,0.14299598336219788,0.0699119046330452,,,0.11642265319824219,0.8068190680609809,0.07525223719080547,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.98_det01_context.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.98_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.98_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.98_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0075.98_det01_debug.png
test_new_architecture_object,q020,video_03,76.480,1834,1,13,a man with a backpack,,a man with a backpack,0.2667575776576996,"182.0,552.5,222.5,602.3","185.0,552.0,227.0,599.0",1076,0.13795167207717896,0.056967753916978836,,,0.1580258011817932,0.8020094977484808,0.08369066495791386,outputs/frame_checks/test_new_architecture_object/q020/q020_t0076.48_det01_context.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0076.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0076.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0076.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0076.48_det01_debug.png
test_new_architecture_object,q019,video_03,78.982,1894,1,18,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.535637378692627,"-0.3,453.3,29.4,567.6","0.0,458.0,23.0,565.0",1886,0.06934259086847305,0.09895731508731842,blue,0.3568398654460907,0.011357440240681171,0.7089215596516927,0.035946452339719444,outputs/frame_checks/test_new_architecture_object/q019/q019_t0078.98_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0078.98_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0078.98_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0078.98_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0078.98_det01_debug.png
test_new_architecture_object,q019,video_03,79.483,1906,1,18,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.6816532015800476,"-0.3,460.7,31.2,573.9","0.0,465.0,29.0,573.0",2050,0.10971111804246902,0.12771901488304138,blue,0.3541463315486908,0.012061942275613547,0.7184687084621854,0.01913025839305859,outputs/frame_checks/test_new_architecture_object/q019/q019_t0079.48_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0079.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0079.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0079.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0079.48_det01_debug.png
test_new_architecture_object,q020,video_03,79.983,1918,1,13,a man with a backpack,,a man with a backpack,0.285009503364563,"351.4,559.4,384.7,604.3","355.0,560.0,383.0,603.0",683,0.1434231847524643,0.04582865536212921,,,0.28752740621566775,0.8081275092230903,0.001954289920334018,outputs/frame_checks/test_new_architecture_object/q020/q020_t0079.98_det01_context.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0079.98_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0079.98_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0079.98_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0079.98_det01_debug.png
test_new_architecture_object,q019,video_03,81.985,1966,1,18,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.490235835313797,"62.9,479.2,109.6,596.4","67.0,482.0,102.0,595.0",2779,0.135203555226326,0.15021979808807373,blue,0.2734796702861786,0.06735575199127197,0.7469382392035591,0.026091228537903976,outputs/frame_checks/test_new_architecture_object/q019/q019_t0081.98_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0081.98_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0081.98_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0081.98_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0081.98_det01_debug.png
test_new_architecture_object,q019,video_03,87.490,2098,1,18,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.7719504237174988,"199.3,536.1,248.7,666.3","207.0,540.0,243.0,669.0",3233,0.08680618554353714,0.1039113849401474,blue,0.4014846980571747,0.17501204013824462,0.8349822150336371,0.042851935279395806,outputs/frame_checks/test_new_architecture_object/q019/q019_t0087.49_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0087.49_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0087.49_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0087.49_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0087.49_det01_debug.png
test_new_architecture_object,q019,video_03,88.490,2122,1,18,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.8653535842895508,"285.0,547.1,345.0,696.6","288.0,549.0,343.0,695.0",3994,0.13001276552677155,0.1363120973110199,blue,0.2160741090774536,0.24607957601547242,0.8636951870388455,0.1256089080601552,outputs/frame_checks/test_new_architecture_object/q019/q019_t0088.49_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0088.49_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0088.49_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0088.49_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0088.49_det01_debug.png
test_new_architecture_object,q021,video_03,93.495,2242,1,11,a blue umbrella,,a blue umbrella,0.4791632294654846,"910.2,562.6,1218.9,710.8","913.0,567.0,1220.0,720.0",22213,0.10079158842563629,0.1095457673072815,blue,0.0,0.8316710233688355,0.8843004438612196,0.03266267026302675,outputs/frame_checks/test_new_architecture_object/q021/q021_t0093.49_det01_context.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0093.49_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0093.49_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0093.49_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0093.49_det01_debug.png
test_new_architecture_object,q020,video_03,111.009,2662,1,22,a man with a backpack,,a man with a backpack,0.3411555886268616,"755.6,221.8,770.7,241.9","750.0,221.0,770.0,244.0",327,0.04544771835207939,0.04354724660515785,,,0.5962103605270386,0.32202135721842445,,outputs/frame_checks/test_new_architecture_object/q020/q020_t0111.01_det01_context.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0111.01_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0111.01_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0111.01_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0111.01_det01_debug.png
test_new_architecture_object,q021,video_03,119.016,2854,1,11,a blue umbrella,,a blue umbrella,0.2514432370662689,"809.4,459.0,1013.4,614.5","815.0,464.0,1012.0,618.0",9998,0.11129298806190491,0.08993514627218246,blue,0.0007001400226727128,0.7120351076126099,0.7454697079128689,0.36556926500226883,outputs/frame_checks/test_new_architecture_object/q021/q021_t0119.02_det01_context.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0119.02_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0119.02_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0119.02_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0119.02_det01_debug.png
test_new_architecture_object,q019,video_03,151.001,3621,1,50,an elderly woman wearing a blue dress,,an elderly woman wearing a blue dress,0.26561060547828674,"846.9,200.6,867.8,253.5","849.0,206.0,868.0,253.0",562,0.07220589369535446,0.07817978411912918,blue,0.23665480315685272,0.6697707176208496,0.31536388397216797,0.008306841253975008,outputs/frame_checks/test_new_architecture_object/q019/q019_t0151.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0151.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0151.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0151.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q019/q019_t0151.00_det01_debug.png
test_new_architecture_object,q021,video_03,151.001,3621,1,11,a blue umbrella,,a blue umbrella,0.38617047667503357,"911.2,561.5,1217.8,711.1","914.0,567.0,1220.0,720.0",21853,0.10449933260679245,0.10767518728971481,blue,0.0,0.8316262722015381,0.8837003495958117,0.0011001311775421271,outputs/frame_checks/test_new_architecture_object/q021/q021_t0151.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0151.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0151.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0151.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0151.00_det01_debug.png
test_new_architecture_object,q020,video_03,151.501,3633,1,30,a man with a backpack,,a man with a backpack,0.264323353767395,"126.0,365.6,140.2,387.3","126.0,363.0,138.0,386.0",213,0.04267275705933571,0.06705421209335327,,,0.10396613478660584,0.5228000428941515,0.027992012875787585,outputs/frame_checks/test_new_architecture_object/q020/q020_t0151.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0151.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0151.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0151.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0151.50_det01_debug.png
test_new_architecture_object,q020,video_03,173.019,4149,1,31,a man with a backpack,,a man with a backpack,0.2782839238643646,"155.4,479.6,186.4,528.9","162.0,480.0,191.0,530.0",1136,0.14011140167713165,0.15064793825149536,,,0.13353846669197084,0.7003455056084527,0.0570972753902249,outputs/frame_checks/test_new_architecture_object/q020/q020_t0173.02_det01_context.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0173.02_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0173.02_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0173.02_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q020/q020_t0173.02_det01_debug.png
test_new_architecture_object,q021,video_03,209.008,5012,1,13,a blue umbrella,,a blue umbrella,0.2794816493988037,"811.0,458.3,1014.0,613.8","815.0,462.0,1012.0,616.0",9941,0.10681132227182388,0.084794782102108,blue,0.0009053415269590914,0.7128851413726807,0.7445176018608941,0.00018090348296254867,outputs/frame_checks/test_new_architecture_object/q021/q021_t0209.01_det01_context.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0209.01_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0209.01_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0209.01_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q021/q021_t0209.01_det01_debug.png
test_new_architecture_object,q028,video_04,0.000,0,1,1,a gun,,a gun,0.7161087393760681,"178.8,58.0,239.2,218.9","182.0,60.0,237.0,218.0",3529,0.0357556976377964,0.06255659461021423,,,0.32655519247055054,0.3846350087059869,,outputs/frame_checks/test_new_architecture_object/q028/q028_t0000.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0000.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0000.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0000.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0000.00_det01_debug.png
test_new_architecture_object,q028,video_04,5.000,75,1,2,a gun,,a gun,0.26134732365608215,"26.8,268.6,76.7,356.6","30.0,269.0,75.0,360.0",2681,0.06989850103855133,0.06352487206459045,,,0.08084580898284913,0.8682689666748047,,outputs/frame_checks/test_new_architecture_object/q028/q028_t0005.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0005.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0005.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0005.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q028/q028_t0005.00_det01_debug.png
